"","ds","facebook_s","googlesearch_s","type","solID","cluster","top_sol"
"352",2024-01-19,0.462652477306123,0.349164320683321,"saturatedMedia","1_619_1",1,FALSE
"353",2024-01-20,0.33647736280442,0.31802564656842,"saturatedMedia","1_619_1",1,FALSE
"354",2024-01-21,0.291695345234631,0.286353792121672,"saturatedMedia","1_619_1",1,FALSE
"355",2024-01-22,0.388471344724637,0.369695473543713,"saturatedMedia","1_619_1",1,FALSE
"356",2024-01-23,0.379957630634214,0.348688783668289,"saturatedMedia","1_619_1",1,FALSE
"357",2024-01-24,0.41179598427481,0.375293246446648,"saturatedMedia","1_619_1",1,FALSE
"358",2024-01-25,0.445941035639314,0.405747339769843,"saturatedMedia","1_619_1",1,FALSE
"359",2024-01-26,0.479032921296816,0.380497523914711,"saturatedMedia","1_619_1",1,FALSE
"360",2024-01-27,0.354766869506587,0.349684657058047,"saturatedMedia","1_619_1",1,FALSE
"361",2024-01-28,0.3101458828012,0.318073372575947,"saturatedMedia","1_619_1",1,FALSE
"362",2024-01-29,0.40620426285545,0.400683764238666,"saturatedMedia","1_619_1",1,FALSE
"363",2024-01-30,0.39780601637414,0.380028796423182,"saturatedMedia","1_619_1",1,FALSE
"364",2024-01-31,0.429168044943653,0.406170775105263,"saturatedMedia","1_619_1",1,FALSE
"365",2024-02-01,0.462676177185498,0.435904928144354,"saturatedMedia","1_619_1",1,FALSE
"366",2024-02-02,0.495040498069943,0.411265887068959,"saturatedMedia","1_619_1",1,FALSE
"367",2024-02-03,0.372902366168793,0.381010346591419,"saturatedMedia","1_619_1",1,FALSE
"368",2024-02-04,0.328569389648572,0.349732077560147,"saturatedMedia","1_619_1",1,FALSE
"369",2024-02-05,0.423668591000349,0.43097430069414,"saturatedMedia","1_619_1",1,FALSE
"370",2024-02-06,0.415402177014894,0.410807233048348,"saturatedMedia","1_619_1",1,FALSE
"371",2024-02-07,0.446231404990891,0.436317015166786,"saturatedMedia","1_619_1",1,FALSE
"372",2024-02-08,0.479056099334177,0.465168849199039,"saturatedMedia","1_619_1",1,FALSE
"373",2024-02-09,0.510661064807183,0.441272818064195,"saturatedMedia","1_619_1",1,FALSE
"374",2024-02-10,0.390839538936341,0.41176763425159,"saturatedMedia","1_619_1",1,FALSE
"375",2024-02-11,0.346910378648626,0.381057079086115,"saturatedMedia","1_619_1",1,FALSE
"376",2024-02-12,0.440833208830131,0.460395838288042,"saturatedMedia","1_619_1",1,FALSE
"377",2024-02-13,0.432712868948482,0.44082691170327,"saturatedMedia","1_619_1",1,FALSE
"378",2024-02-14,0.462960614402625,0.465567566760154,"saturatedMedia","1_619_1",1,FALSE
"379",2024-02-15,0.495063131567226,0.493411057052461,"saturatedMedia","1_619_1",1,FALSE
"380",2024-02-16,0.52588373325536,0.470360243658519,"saturatedMedia","1_619_1",1,FALSE
"381",2024-02-17,0.408538754285852,0.441760573212809,"saturatedMedia","1_619_1",1,FALSE
"382",2024-02-18,0.365117874285649,0.411813354637888,"saturatedMedia","1_619_1",1,FALSE
"383",2024-02-19,0.457671329468531,0.488814412487521,"saturatedMedia","1_619_1",1,FALSE
"384",2024-02-20,0.449709269603036,0.469929190933955,"saturatedMedia","1_619_1",1,FALSE
"385",2024-02-21,0.479334269526274,0.493794876295902,"saturatedMedia","1_619_1",1,FALSE
"386",2024-02-22,0.510683135924337,0.520537401534215,"saturatedMedia","1_619_1",1,FALSE
"387",2024-02-23,0.540700587652763,0.498406500435323,"saturatedMedia","1_619_1",1,FALSE
"388",2024-02-24,0.425964992481904,0.470831711519037,"saturatedMedia","1_619_1",1,FALSE
"389",2024-02-25,0.383145545545184,0.441805016191232,"saturatedMedia","1_619_1",1,FALSE
"390",2024-02-26,0.474160286875546,0.51613050618342,"saturatedMedia","1_619_1",1,FALSE
"391",2024-02-27,0.466366782671881,0.497991879682099,"saturatedMedia","1_619_1",1,FALSE
"392",2024-02-28,0.495334762830598,0.520905238794458,"saturatedMedia","1_619_1",1,FALSE
"393",2024-02-29,0.525905228607864,0.546483959212194,"saturatedMedia","1_619_1",1,FALSE
"394",2024-01-01,1500,800,"saturatedSpendReversed","1_619_1",1,FALSE
"395",2024-01-02,1574.95803481,922.914433024,"saturatedSpendReversed","1_619_1",1,FALSE
"396",2024-01-03,1731.20244062538,834.117228267014,"saturatedSpendReversed","1_619_1",1,FALSE
"397",2024-01-04,1844.21843655922,976.0239809683,"saturatedSpendReversed","1_619_1",1,FALSE
"398",2024-01-05,1953.63327439521,938.957793987664,"saturatedSpendReversed","1_619_1",1,FALSE
"399",2024-01-06,1562.7481164719,885.579468977595,"saturatedSpendReversed","1_619_1",1,FALSE
"400",2024-01-07,1430.18528902491,830.714406097745,"saturatedSpendReversed","1_619_1",1,FALSE
"401",2024-01-08,1719.14209542048,975.713837406857,"saturatedSpendReversed","1_619_1",1,FALSE
"402",2024-01-09,1693.21374520193,938.92952656024,"saturatedSpendReversed","1_619_1",1,FALSE
"403",2024-01-10,1791.05377474248,985.576892598291,"saturatedSpendReversed","1_619_1",1,FALSE
"404",2024-01-11,1899.20437328723,1039.8284754067,"saturatedSpendReversed","1_619_1",1,FALSE
"405",2024-01-12,2008.21389745902,994.773129658112,"saturatedSpendReversed","1_619_1",1,FALSE
"406",2024-01-13,1617.29497473641,940.666648420664,"saturatedSpendReversed","1_619_1",1,FALSE
"407",2024-01-14,1484.72933450077,885.735219167724,"saturatedSpendReversed","1_619_1",1,FALSE
"408",2024-01-15,1773.68590657598,1030.72860164375,"saturatedSpendReversed","1_619_1",1,FALSE
"409",2024-01-16,1747.75753683729,993.943739488093,"saturatedSpendReversed","1_619_1",1,FALSE
"410",2024-01-17,1845.5975647517,1040.59105527816,"saturatedSpendReversed","1_619_1",1,FALSE
"411",2024-01-18,1953.748163161,1094.84263350682,"saturatedSpendReversed","1_619_1",1,FALSE
"412",2024-01-19,2062.7576873215,1049.78728734082,"saturatedSpendReversed","1_619_1",1,FALSE
"413",2024-01-20,1671.83876459794,995.680806065323,"saturatedSpendReversed","1_619_1",1,FALSE
"414",2024-01-21,1539.27312436222,940.749376808915,"saturatedSpendReversed","1_619_1",1,FALSE
"415",2024-01-22,1828.22969643743,1085.74275928463,"saturatedSpendReversed","1_619_1",1,FALSE
"416",2024-01-23,1802.30132669874,1048.95789712894,"saturatedSpendReversed","1_619_1",1,FALSE
"417",2024-01-24,1900.14135461315,1095.605212919,"saturatedSpendReversed","1_619_1",1,FALSE
"418",2024-01-25,2008.29195302245,1149.85679114766,"saturatedSpendReversed","1_619_1",1,FALSE
"419",2024-01-26,2117.30147718295,1104.80144498166,"saturatedSpendReversed","1_619_1",1,FALSE
"420",2024-01-27,1726.38255445939,1050.69496370617,"saturatedSpendReversed","1_619_1",1,FALSE
"421",2024-01-28,1593.81691422368,995.763534449759,"saturatedSpendReversed","1_619_1",1,FALSE
"422",2024-01-29,1882.77348629889,1140.75691692547,"saturatedSpendReversed","1_619_1",1,FALSE
"423",2024-01-30,1856.84511656019,1103.97205476978,"saturatedSpendReversed","1_619_1",1,FALSE
"424",2024-01-31,1954.6851444746,1150.61937055985,"saturatedSpendReversed","1_619_1",1,FALSE
"425",2024-02-01,2062.8357428839,1204.8709487885,"saturatedSpendReversed","1_619_1",1,FALSE
"426",2024-02-02,2171.8452670444,1159.8156026225,"saturatedSpendReversed","1_619_1",1,FALSE
"427",2024-02-03,1780.92634432085,1105.70912134701,"saturatedSpendReversed","1_619_1",1,FALSE
"428",2024-02-04,1648.36070408513,1050.7776920906,"saturatedSpendReversed","1_619_1",1,FALSE
"429",2024-02-05,1937.31727616034,1195.77107456632,"saturatedSpendReversed","1_619_1",1,FALSE
"430",2024-02-06,1911.38890642164,1158.98621241063,"saturatedSpendReversed","1_619_1",1,FALSE
"431",2024-02-07,2009.22893433606,1205.63352820069,"saturatedSpendReversed","1_619_1",1,FALSE
"432",2024-02-08,2117.37953274535,1259.88510642935,"saturatedSpendReversed","1_619_1",1,FALSE
"433",2024-02-09,2226.38905690585,1214.82976026335,"saturatedSpendReversed","1_619_1",1,FALSE
"434",2024-02-10,1835.4701341823,1160.72327898785,"saturatedSpendReversed","1_619_1",1,FALSE
"435",2024-02-11,1702.90449394658,1105.79184973145,"saturatedSpendReversed","1_619_1",1,FALSE
"436",2024-02-12,1991.86106602179,1250.78523220716,"saturatedSpendReversed","1_619_1",1,FALSE
"437",2024-02-13,1965.93269628309,1214.00037005147,"saturatedSpendReversed","1_619_1",1,FALSE
"438",2024-02-14,2063.77272419751,1260.64768584154,"saturatedSpendReversed","1_619_1",1,FALSE
"439",2024-02-15,2171.9233226068,1314.89926407019,"saturatedSpendReversed","1_619_1",1,FALSE
"440",2024-02-16,2280.9328467673,1269.84391790419,"saturatedSpendReversed","1_619_1",1,FALSE
"441",2024-02-17,1890.01392404375,1215.7374366287,"saturatedSpendReversed","1_619_1",1,FALSE
"442",2024-02-18,1757.44828380803,1160.80600737229,"saturatedSpendReversed","1_619_1",1,FALSE
"443",2024-02-19,2046.40485588324,1305.799389848,"saturatedSpendReversed","1_619_1",1,FALSE
"444",2024-02-20,2020.47648614454,1269.01452769232,"saturatedSpendReversed","1_619_1",1,FALSE
"445",2024-02-21,2118.31651405896,1315.66184348238,"saturatedSpendReversed","1_619_1",1,FALSE
"446",2024-02-22,2226.46711246825,1369.91342171104,"saturatedSpendReversed","1_619_1",1,FALSE
"447",2024-02-23,2335.47663662875,1324.85807554504,"saturatedSpendReversed","1_619_1",1,FALSE
"448",2024-02-24,1944.5577139052,1270.75159426954,"saturatedSpendReversed","1_619_1",1,FALSE
"449",2024-02-25,1811.99207366948,1215.82016501313,"saturatedSpendReversed","1_619_1",1,FALSE
"450",2024-02-26,2100.94864574469,1360.81354748885,"saturatedSpendReversed","1_619_1",1,FALSE
"451",2024-02-27,2075.02027600599,1324.02868533316,"saturatedSpendReversed","1_619_1",1,FALSE
"452",2024-02-28,2172.86030392041,1370.67600112322,"saturatedSpendReversed","1_619_1",1,FALSE
"453",2024-02-29,2281.0109023297,1424.92757935188,"saturatedSpendReversed","1_619_1",1,FALSE
"454",2024-01-01,37.7160161806958,17.4548339504137,"decompMedia","1_619_1",1,FALSE
"455",2024-01-02,41.1485337393456,23.268827451615,"decompMedia","1_619_1",1,FALSE
"456",2024-01-03,48.2751028067046,19.0351458706167,"decompMedia","1_619_1",1,FALSE
"457",2024-01-04,53.3303693238317,25.8456032883418,"decompMedia","1_619_1",1,FALSE
"458",2024-01-05,58.0905434064415,24.0454510669627,"decompMedia","1_619_1",1,FALSE
"459",2024-01-06,40.5889729653061,21.4724333479983,"decompMedia","1_619_1",1,FALSE
"460",2024-01-07,34.5366118013141,18.8760829251001,"decompMedia","1_619_1",1,FALSE
"461",2024-01-08,47.7292659061773,25.8305229950286,"decompMedia","1_619_1",1,FALSE
"462",2024-01-09,46.5525483898947,24.0440809012646,"decompMedia","1_619_1",1,FALSE
"463",2024-01-10,50.9670868784937,26.3101342463595,"decompMedia","1_619_1",1,FALSE
"464",2024-01-11,55.7415370807536,28.94402198447,"decompMedia","1_619_1",1,FALSE
"465",2024-01-12,60.4043509845654,26.7573006586972,"decompMedia","1_619_1",1,FALSE
"466",2024-01-13,43.0878255550784,24.1282922406489,"decompMedia","1_619_1",1,FALSE
"467",2024-01-14,37.0184550095916,21.4798868866914,"decompMedia","1_619_1",1,FALSE
"468",2024-01-15,50.1890485082642,28.5032645541936,"decompMedia","1_619_1",1,FALSE
"469",2024-01-16,49.0226439053729,26.7169755481957,"decompMedia","1_619_1",1,FALSE
"470",2024-01-17,53.3912766181133,28.9809294665652,"decompMedia","1_619_1",1,FALSE
"471",2024-01-18,58.0954590425205,31.5911988441898,"decompMedia","1_619_1",1,FALSE
"472",2024-01-19,62.6713772597332,29.4256248530118,"decompMedia","1_619_1",1,FALSE
"473",2024-01-20,45.5795673384517,26.8014307740404,"decompMedia","1_619_1",1,FALSE
"474",2024-01-21,39.5133494854535,24.1323032253683,"decompMedia","1_619_1",1,FALSE
"475",2024-01-22,52.6227252506952,31.1558761017288,"decompMedia","1_619_1",1,FALSE
"476",2024-01-23,51.4694488416955,29.3855492411032,"decompMedia","1_619_1",1,FALSE
"477",2024-01-24,55.7823047545329,31.6276252344345,"decompMedia","1_619_1",1,FALSE
"478",2024-01-25,60.4076282977632,34.1941266559234,"decompMedia","1_619_1",1,FALSE
"479",2024-01-26,64.8902889383221,32.0662127628123,"decompMedia","1_619_1",1,FALSE
"480",2024-01-27,48.0570826023924,29.4694759055194,"decompMedia","1_619_1",1,FALSE
"481",2024-01-28,42.0126781548085,26.8054528562235,"decompMedia","1_619_1",1,FALSE
"482",2024-01-29,55.0248444581036,33.7673967033792,"decompMedia","1_619_1",1,FALSE
"483",2024-01-30,53.8872094094056,32.02671101963,"decompMedia","1_619_1",1,FALSE
"484",2024-01-31,58.1355418414613,34.2298114283686,"decompMedia","1_619_1",1,FALSE
"485",2024-02-01,62.674587669607,36.7356402912319,"decompMedia","1_619_1",1,FALSE
"486",2024-02-02,67.0586916426678,34.6591990958554,"decompMedia","1_619_1",1,FALSE
"487",2024-02-03,50.5137355089708,32.109430602686,"decompMedia","1_619_1",1,FALSE
"488",2024-02-04,44.5083452153243,29.4734722414062,"decompMedia","1_619_1",1,FALSE
"489",2024-02-05,57.3905801916065,36.3201144627165,"decompMedia","1_619_1",1,FALSE
"490",2024-02-06,56.2708033074879,34.6205462887146,"decompMedia","1_619_1",1,FALSE
"491",2024-02-07,60.4469620267929,36.7703686910442,"decompMedia","1_619_1",1,FALSE
"492",2024-02-08,64.8934286589436,39.2018406206302,"decompMedia","1_619_1",1,FALSE
"493",2024-02-09,69.1746695721507,37.1880161660761,"decompMedia","1_619_1",1,FALSE
"494",2024-02-10,52.9435232581547,34.701483554755,"decompMedia","1_619_1",1,FALSE
"495",2024-02-11,46.9928343239354,32.1133689571395,"decompMedia","1_619_1",1,FALSE
"496",2024-02-12,59.7157168596149,38.7995978364549,"decompMedia","1_619_1",1,FALSE
"497",2024-02-13,58.6157273228393,37.1504376607166,"decompMedia","1_619_1",1,FALSE
"498",2024-02-14,62.7131178256436,39.2354423166818,"decompMedia","1_619_1",1,FALSE
"499",2024-02-15,67.0617575993339,41.5819366501707,"decompMedia","1_619_1",1,FALSE
"500",2024-02-16,71.2367477928717,39.6393424407752,"decompMedia","1_619_1",1,FALSE
"501",2024-02-17,55.3410770523745,37.2291214542543,"decompMedia","1_619_1",1,FALSE
"502",2024-02-18,49.4592402852025,34.705336614348,"decompMedia","1_619_1",1,FALSE
"503",2024-02-19,61.9966258845024,41.1945570396599,"decompMedia","1_619_1",1,FALSE
"504",2024-02-20,60.9180771204268,39.6030157171854,"decompMedia","1_619_1",1,FALSE
"505",2024-02-21,64.9311098773666,41.6142827989603,"decompMedia","1_619_1",1,FALSE
"506",2024-02-22,69.1776593482301,43.8679939277056,"decompMedia","1_619_1",1,FALSE
"507",2024-02-23,73.2438540276617,42.0029248046043,"decompMedia","1_619_1",1,FALSE
"508",2024-02-24,57.7016530824907,39.6790751269978,"decompMedia","1_619_1",1,FALSE
"509",2024-02-25,51.9012870525718,37.2328668610241,"decompMedia","1_619_1",1,FALSE
"510",2024-02-26,64.2302369013326,43.496605324468,"decompMedia","1_619_1",1,FALSE
"511",2024-02-27,63.1745208594188,41.9679828760683,"decompMedia","1_619_1",1,FALSE
"512",2024-02-28,67.0985530477912,43.8989932039366,"decompMedia","1_619_1",1,FALSE
"513",2024-02-29,71.2396595752833,46.0546253422931,"decompMedia","1_619_1",1,FALSE
"514",2024-01-01,1500,800,"rawMedia","1_850_1",2,TRUE
"515",2024-01-02,1450,850,"rawMedia","1_850_1",2,TRUE
"516",2024-01-03,1600,750,"rawMedia","1_850_1",2,TRUE
"517",2024-01-04,1700,900,"rawMedia","1_850_1",2,TRUE
"518",2024-01-05,1800,850,"rawMedia","1_850_1",2,TRUE
"519",2024-01-06,1400,800,"rawMedia","1_850_1",2,TRUE
"520",2024-01-07,1300,750,"rawMedia","1_850_1",2,TRUE
"521",2024-01-08,1600,900,"rawMedia","1_850_1",2,TRUE
"522",2024-01-09,1550,850,"rawMedia","1_850_1",2,TRUE
"523",2024-01-10,1650,900,"rawMedia","1_850_1",2,TRUE
"524",2024-01-11,1750,950,"rawMedia","1_850_1",2,TRUE
"525",2024-01-12,1850,900,"rawMedia","1_850_1",2,TRUE
"526",2024-01-13,1450,850,"rawMedia","1_850_1",2,TRUE
"527",2024-01-14,1350,800,"rawMedia","1_850_1",2,TRUE
"528",2024-01-15,1650,950,"rawMedia","1_850_1",2,TRUE
"529",2024-01-16,1600,900,"rawMedia","1_850_1",2,TRUE
"530",2024-01-17,1700,950,"rawMedia","1_850_1",2,TRUE
"531",2024-01-18,1800,1000,"rawMedia","1_850_1",2,TRUE
"532",2024-01-19,1900,950,"rawMedia","1_850_1",2,TRUE
"533",2024-01-20,1500,900,"rawMedia","1_850_1",2,TRUE
"534",2024-01-21,1400,850,"rawMedia","1_850_1",2,TRUE
"535",2024-01-22,1700,1000,"rawMedia","1_850_1",2,TRUE
"536",2024-01-23,1650,950,"rawMedia","1_850_1",2,TRUE
"537",2024-01-24,1750,1000,"rawMedia","1_850_1",2,TRUE
"538",2024-01-25,1850,1050,"rawMedia","1_850_1",2,TRUE
"539",2024-01-26,1950,1000,"rawMedia","1_850_1",2,TRUE
"540",2024-01-27,1550,950,"rawMedia","1_850_1",2,TRUE
"541",2024-01-28,1450,900,"rawMedia","1_850_1",2,TRUE
"542",2024-01-29,1750,1050,"rawMedia","1_850_1",2,TRUE
"543",2024-01-30,1700,1000,"rawMedia","1_850_1",2,TRUE
"544",2024-01-31,1800,1050,"rawMedia","1_850_1",2,TRUE
"545",2024-02-01,1900,1100,"rawMedia","1_850_1",2,TRUE
"546",2024-02-02,2000,1050,"rawMedia","1_850_1",2,TRUE
"547",2024-02-03,1600,1000,"rawMedia","1_850_1",2,TRUE
"548",2024-02-04,1500,950,"rawMedia","1_850_1",2,TRUE
"549",2024-02-05,1800,1100,"rawMedia","1_850_1",2,TRUE
"550",2024-02-06,1750,1050,"rawMedia","1_850_1",2,TRUE
"551",2024-02-07,1850,1100,"rawMedia","1_850_1",2,TRUE
"552",2024-02-08,1950,1150,"rawMedia","1_850_1",2,TRUE
"553",2024-02-09,2050,1100,"rawMedia","1_850_1",2,TRUE
"554",2024-02-10,1650,1050,"rawMedia","1_850_1",2,TRUE
"555",2024-02-11,1550,1000,"rawMedia","1_850_1",2,TRUE
"556",2024-02-12,1850,1150,"rawMedia","1_850_1",2,TRUE
"557",2024-02-13,1800,1100,"rawMedia","1_850_1",2,TRUE
"558",2024-02-14,1900,1150,"rawMedia","1_850_1",2,TRUE
"559",2024-02-15,2000,1200,"rawMedia","1_850_1",2,TRUE
"560",2024-02-16,2100,1150,"rawMedia","1_850_1",2,TRUE
"561",2024-02-17,1700,1100,"rawMedia","1_850_1",2,TRUE
"562",2024-02-18,1600,1050,"rawMedia","1_850_1",2,TRUE
"563",2024-02-19,1900,1200,"rawMedia","1_850_1",2,TRUE
"564",2024-02-20,1850,1150,"rawMedia","1_850_1",2,TRUE
"565",2024-02-21,1950,1200,"rawMedia","1_850_1",2,TRUE
"566",2024-02-22,2050,1250,"rawMedia","1_850_1",2,TRUE
"567",2024-02-23,2150,1200,"rawMedia","1_850_1",2,TRUE
"568",2024-02-24,1750,1150,"rawMedia","1_850_1",2,TRUE
"569",2024-02-25,1650,1100,"rawMedia","1_850_1",2,TRUE
"570",2024-02-26,1950,1250,"rawMedia","1_850_1",2,TRUE
"571",2024-02-27,1900,1200,"rawMedia","1_850_1",2,TRUE
"572",2024-02-28,2000,1250,"rawMedia","1_850_1",2,TRUE
"573",2024-02-29,2100,1300,"rawMedia","1_850_1",2,TRUE
"574",2024-03-01,2200,1250,"rawMedia","1_850_1",2,TRUE
"575",2024-03-02,1800,1200,"rawMedia","1_850_1",2,TRUE
"576",2024-03-03,1700,1150,"rawMedia","1_850_1",2,TRUE
"577",2024-03-04,2000,1300,"rawMedia","1_850_1",2,TRUE
"578",2024-03-05,1950,1250,"rawMedia","1_850_1",2,TRUE
"579",2024-03-06,2050,1300,"rawMedia","1_850_1",2,TRUE
"580",2024-03-07,2150,1350,"rawMedia","1_850_1",2,TRUE
"581",2024-03-08,2250,1300,"rawMedia","1_850_1",2,TRUE
"582",2024-03-09,1850,1250,"rawMedia","1_850_1",2,TRUE
"583",2024-03-10,1750,1200,"rawMedia","1_850_1",2,TRUE
"584",2024-03-11,2050,1350,"rawMedia","1_850_1",2,TRUE
"585",2024-03-12,2000,1300,"rawMedia","1_850_1",2,TRUE
"586",2024-03-13,2100,1350,"rawMedia","1_850_1",2,TRUE
"587",2024-03-14,2200,1400,"rawMedia","1_850_1",2,TRUE
"588",2024-03-15,2300,1350,"rawMedia","1_850_1",2,TRUE
"589",2024-03-16,1900,1300,"rawMedia","1_850_1",2,TRUE
"590",2024-03-17,1800,1250,"rawMedia","1_850_1",2,TRUE
"591",2024-03-18,2100,1400,"rawMedia","1_850_1",2,TRUE
"592",2024-03-19,2050,1350,"rawMedia","1_850_1",2,TRUE
"593",2024-03-20,2150,1400,"rawMedia","1_850_1",2,TRUE
"594",2024-03-21,2250,1450,"rawMedia","1_850_1",2,TRUE
"595",2024-03-22,2350,1400,"rawMedia","1_850_1",2,TRUE
"596",2024-03-23,1950,1350,"rawMedia","1_850_1",2,TRUE
"597",2024-03-24,1850,1300,"rawMedia","1_850_1",2,TRUE
"598",2024-03-25,2150,1450,"rawMedia","1_850_1",2,TRUE
"599",2024-03-26,2100,1400,"rawMedia","1_850_1",2,TRUE
"600",2024-03-27,2200,1450,"rawMedia","1_850_1",2,TRUE
"601",2024-03-28,2300,1500,"rawMedia","1_850_1",2,TRUE
"602",2024-03-29,2400,1450,"rawMedia","1_850_1",2,TRUE
"603",2024-03-30,2000,1400,"rawMedia","1_850_1",2,TRUE
"604",2024-03-31,1900,1350,"rawMedia","1_850_1",2,TRUE
"605",2024-01-01,1500,800,"rawSpend","1_850_1",2,TRUE
"606",2024-01-02,1450,850,"rawSpend","1_850_1",2,TRUE
"607",2024-01-03,1600,750,"rawSpend","1_850_1",2,TRUE
"608",2024-01-04,1700,900,"rawSpend","1_850_1",2,TRUE
"609",2024-01-05,1800,850,"rawSpend","1_850_1",2,TRUE
"610",2024-01-06,1400,800,"rawSpend","1_850_1",2,TRUE
"611",2024-01-07,1300,750,"rawSpend","1_850_1",2,TRUE
"612",2024-01-08,1600,900,"rawSpend","1_850_1",2,TRUE
"613",2024-01-09,1550,850,"rawSpend","1_850_1",2,TRUE
"614",2024-01-10,1650,900,"rawSpend","1_850_1",2,TRUE
"615",2024-01-11,1750,950,"rawSpend","1_850_1",2,TRUE
"616",2024-01-12,1850,900,"rawSpend","1_850_1",2,TRUE
"617",2024-01-13,1450,850,"rawSpend","1_850_1",2,TRUE
"618",2024-01-14,1350,800,"rawSpend","1_850_1",2,TRUE
"619",2024-01-15,1650,950,"rawSpend","1_850_1",2,TRUE
"620",2024-01-16,1600,900,"rawSpend","1_850_1",2,TRUE
"621",2024-01-17,1700,950,"rawSpend","1_850_1",2,TRUE
"622",2024-01-18,1800,1000,"rawSpend","1_850_1",2,TRUE
"623",2024-01-19,1900,950,"rawSpend","1_850_1",2,TRUE
"624",2024-01-20,1500,900,"rawSpend","1_850_1",2,TRUE
"625",2024-01-21,1400,850,"rawSpend","1_850_1",2,TRUE
"626",2024-01-22,1700,1000,"rawSpend","1_850_1",2,TRUE
"627",2024-01-23,1650,950,"rawSpend","1_850_1",2,TRUE
"628",2024-01-24,1750,1000,"rawSpend","1_850_1",2,TRUE
"629",2024-01-25,1850,1050,"rawSpend","1_850_1",2,TRUE
"630",2024-01-26,1950,1000,"rawSpend","1_850_1",2,TRUE
"631",2024-01-27,1550,950,"rawSpend","1_850_1",2,TRUE
"632",2024-01-28,1450,900,"rawSpend","1_850_1",2,TRUE
"633",2024-01-29,1750,1050,"rawSpend","1_850_1",2,TRUE
"634",2024-01-30,1700,1000,"rawSpend","1_850_1",2,TRUE
"635",2024-01-31,1800,1050,"rawSpend","1_850_1",2,TRUE
"636",2024-02-01,1900,1100,"rawSpend","1_850_1",2,TRUE
"637",2024-02-02,2000,1050,"rawSpend","1_850_1",2,TRUE
"638",2024-02-03,1600,1000,"rawSpend","1_850_1",2,TRUE
"639",2024-02-04,1500,950,"rawSpend","1_850_1",2,TRUE
"640",2024-02-05,1800,1100,"rawSpend","1_850_1",2,TRUE
"641",2024-02-06,1750,1050,"rawSpend","1_850_1",2,TRUE
"642",2024-02-07,1850,1100,"rawSpend","1_850_1",2,TRUE
"643",2024-02-08,1950,1150,"rawSpend","1_850_1",2,TRUE
"644",2024-02-09,2050,1100,"rawSpend","1_850_1",2,TRUE
"645",2024-02-10,1650,1050,"rawSpend","1_850_1",2,TRUE
"646",2024-02-11,1550,1000,"rawSpend","1_850_1",2,TRUE
"647",2024-02-12,1850,1150,"rawSpend","1_850_1",2,TRUE
"648",2024-02-13,1800,1100,"rawSpend","1_850_1",2,TRUE
"649",2024-02-14,1900,1150,"rawSpend","1_850_1",2,TRUE
"650",2024-02-15,2000,1200,"rawSpend","1_850_1",2,TRUE
